Review_ID,Movie_Title,Keyword_1,Score_1,Keyword_2,Score_2,Keyword_3,Score_3,Keyword_4,Score_4,Keyword_5,Score_5
5505827,Parasite,parasite park household,0.5166,parasite foreign language,0.4469,parasite park,0.4465,parasite,0.4452,parasite foreign,0.3994
5648155,Parasite,kim family machination,0.4323,progressively cruel kim,0.4301,replace kim plot,0.4175,kim plot,0.4141,suffering kim sadly,0.3989
5501482,Parasite,film make point,0.5961,piece film make,0.5145,film make,0.507,piece film,0.5047,maybe ditnt film,0.4968
5444182,Parasite,excessive force emotion,0.7235,director excessive force,0.7175,interesting director excessive,0.7169,force emotion express,0.7002,force emotion,0.6733
9050580,Parasite,comment idea movie,0.5695,movie receive rating,0.5065,idea movie receive,0.4894,drama dark comedy,0.4884,dark comedy far,0.4799
7400490,Parasite,sign deep art,0.7326,deep art amazing,0.6433,art amazing artistic,0.6304,amazing artistic pattern,0.6239,artistic pattern,0.6234
5309866,Parasite,film decent twist,0.6843,masterpiece fanboy make,0.6565,masterpiece fanboy,0.6,decent twist end,0.5977,fanboy make,0.5865
5514629,Parasite,south korean masterpiece,0.662,korean masterpiece,0.6328,korean subtitle,0.5995,trump korean subtitle,0.5939,korean masterpiece note,0.5803
8981737,Parasite,good hollywood movie,0.5925,act cinematography plot,0.5609,cast act cinematography,0.5461,act cinematography,0.5427,awestruck casting movie,0.5332
6183469,Parasite,thriller highlight social,0.614,slow pace thriller,0.5215,movie little disappointing,0.4803,character great movie,0.4793,pace thriller,0.4747
5257762,Parasite,moviegoe voyeurism like,0.4575,replicate hitchcock voyeur,0.4443,hitchcock voyeur,0.4423,voyeur glimpse scene,0.4386,glimpse scene ordinary,0.4385
5065284,Parasite,film clearly essay,0.55,clearly essay class,0.5383,essay class divide,0.5326,culture relatively classlesseither,0.5047,essay class,0.5006
5783050,Parasite,parasite movie excited,0.5472,screenplay common parasite,0.5215,film making parasite,0.4981,parasite oscar,0.4718,reason parasite oscar,0.4654
9892225,Parasite,say film,0.4704,film say kind,0.4483,movie aspect say,0.4213,film chance,0.418,enda say film,0.4155
5272463,Parasite,infiltrate rich home,0.453,infiltrate rich,0.4491,dislike rich family,0.438,rich family like,0.437,expect good rich,0.4001
6534165,Parasite,movie bad movie,0.5908,movie tell worst,0.584,good movie bad,0.5742,bad movie tell,0.5727,movie bad,0.554
6868239,Parasite,bsht attention colour,0.6813,american bsht attention,0.6673,attention colour sense,0.6418,attention colour,0.638,usual american bsht,0.597
7592707,Parasite,elegant black comedy,0.5803,comedy twist reversal,0.5655,amorally elegant,0.4773,black comedy twist,0.477,amorally elegant black,0.4751
5506386,Parasite,movie create suspense,0.6181,metaphorscolor scheme movie,0.5678,movie contain good,0.555,movie create,0.5508,humor nsfw scene,0.5283
6452833,Parasite,academy amazing film,0.6878,acting story phenomenal,0.604,academy amazing,0.5732,change academy amazing,0.5657,movie recent year,0.546
5474114,Parasite,movie complex essay,0.5291,topic like global,0.4741,topic powerful combination,0.4644,topic powerful,0.4428,involve medium visual,0.431
5506676,Parasite,someday country remake,0.7793,country remake movie,0.7482,country remake,0.709,unbelievable great movie,0.6697,think someday country,0.6509
6804799,Parasite,celebrity start trend,0.5782,star oscar awardsyou,0.4922,celebrity start,0.4703,awardsyou know celebrity,0.4665,star oscar,0.4654
9930839,Parasite,feature film oscar,0.5967,film oscar,0.5854,language film award,0.5639,film award,0.5511,cannes film festival,0.5284
5546234,Parasite,good movie oscar,0.7336,deserve good movie,0.7167,movie deserve good,0.7082,oscar think oscar,0.6541,movie oscar think,0.6404
7811738,Parasite,like film somethingswere,0.5602,movie figure throw,0.5081,like film,0.5022,tension really build,0.4886,film somethingswere suprisikg,0.459
5516943,Parasite,amazing screenplayoutstande cinematography,0.636,true masterpiece outstanding,0.6334,movie decade amazing,0.6322,cinematography beautiful music,0.6309,masterpiece outstanding good,0.6304
5274275,Parasite,style genre moment,0.5554,genre moment,0.5488,act style genre,0.548,genre moment drive,0.5134,movie thinkingno doubt,0.4903
5478052,Parasite,seek asian film,0.474,similarity mean negative,0.4638,gentleman film,0.4575,comedy great character,0.4437,gentleman film bit,0.4435
9736946,Parasite,film strong,0.4963,film strong contain,0.487,horror trope film,0.4862,scene pretty effective,0.4724,effective probably film,0.4674
10220889,Parasite,korean cinematography,0.5981,south korean cinematography,0.5929,korean cinematography worth,0.5715,good director deserve,0.5375,joon ho perfectly,0.5361
5867185,Parasite,definitely povertythis movie,0.5755,povertythis movie definitely,0.5574,various genre movie,0.5237,say good movie,0.523,povertythis movie,0.5065
5543405,Parasite,film captivate heart,0.7373,heart story filming,0.7,sense film captivate,0.6889,sense film,0.649,captivate heart story,0.6132
5960045,Parasite,crippy fast korean,0.6616,make movie creepy,0.5857,fast korean way,0.5778,korean way make,0.5729,korean way,0.5463
5404284,Parasite,art need moment,0.6459,film art need,0.6068,cinegraphic masterpiece,0.5784,truely cinegraphic masterpiece,0.5756,art need,0.5213
6682561,Parasite,comedy bong joon,0.5718,magnificent black comedy,0.5711,black comedy bong,0.5158,highly engaging film,0.5146,black comedy,0.4968
7030377,Parasite,spoiler free beautifully,0.5218,short spoiler free,0.521,enjoy film,0.4875,good enjoy film,0.4852,great script laugh,0.4737
6552139,Parasite,decade surely oscarworthy,0.8812,good movie decade,0.7998,movie decade surely,0.7349,movie decade,0.7228,oscarworthy,0.6248
5379138,Parasite,turn exceptional movie,0.6087,twist turn exceptional,0.5561,grip twist turn,0.5556,deceptively lighthearte continuously,0.5528,series grip twist,0.549
6979498,Parasite,exciting horrify movie,0.6546,movie entertaining meaningful,0.6029,horrify movie definitely,0.5876,horrify movie,0.5707,tragic exciting horrify,0.5539
5435911,Parasite,thriller look parasite,0.5499,parasite movie message,0.4889,thriller flick appealingperhap,0.4687,aptly parasite movie,0.4593,look parasite,0.4468
7155136,Parasite,thriller moviep reason,0.5253,reason movie fame,0.5107,award korean movie,0.4976,thriller moviep,0.4525,today movie overrated,0.4487
5607121,Parasite,jobless movie preserve,0.6044,work jobless movie,0.5597,watch film lifetime,0.5391,jobless movie,0.5312,need watch film,0.5224
9036877,Parasite,deception son family,0.5255,opportunity make family,0.4976,adult live dingy,0.4589,life opportunity,0.4526,make family,0.4514
5614435,Parasite,japanese film overrated,0.7613,love japanese film,0.6725,film overrated raise,0.6252,film overrated,0.6242,japanese film,0.6143
5474855,Parasite,comedy try trust,0.602,oscar check try,0.5353,want drama movie,0.5335,want oscar,0.4962,oscar check,0.4943
5489593,Parasite,theme social injustice,0.5248,class joker crap,0.4956,high class joker,0.4946,class joker,0.4789,irishman time hollywood,0.4712
5587964,Parasite,hype average movie,0.7716,average movie,0.6544,average movie slightly,0.6331,say rating hype,0.625,rating hype average,0.6237
5412071,Parasite,korean film impressed,0.6681,korean film,0.6596,time korean film,0.6191,thriller kudo,0.6189,witty thriller kudo,0.6155
6662420,Parasite,overdone rating community,0.4822,rating community say,0.4653,rating community,0.4601,whiplash interstellar gladiator,0.4325,gladiator terminator personally,0.4312
5893028,Parasite,comedy drama tense,0.7041,movie comedy drama,0.646,drama tense stuck,0.5889,movie comedy,0.5725,comedy drama,0.5655
5506071,Parasite,oscar tempting trailerthe,0.6528,trailerthe movie good,0.5944,tempting trailerthe movie,0.5787,expectation know oscar,0.5603,simplebut detailing movie,0.553
6444528,Parasite,movie cover aspect,0.6185,movie cover,0.5515,emotionsi compare film,0.5446,film comedy important,0.5411,like film comedy,0.5076
7628856,Parasite,buddy college tell,0.4442,buddy college,0.436,college tell,0.4161,enrol college son,0.4121,nominate good foreign,0.4107
5224237,Parasite,want movie prefect,0.5771,movie prefect example,0.5677,make watch movie,0.545,asleep theatre really,0.5368,movie prefect,0.5324
6133343,Parasite,film expect incredible,0.6614,amazing film expect,0.6209,parasite incredible amazing,0.6204,decade deserve oscar,0.613,parasite incredible,0.5898
10197400,Parasite,comedy peculiarly oriental,0.6793,black comedy peculiarly,0.6158,oriental sense humour,0.6119,comedy peculiarly,0.6111,humour involve plot,0.5861
8417629,Parasite,naivety ignrance poisonous,0.4824,naivety ignrance,0.421,ignrance poisonous,0.3881,vapor sly infiltration,0.3857,ignrance poisonous vapor,0.3838
5794339,Parasite,simply amazing,0.7103,simply amazing tell,0.6922,amazing tell,0.4607,amazing,0.3765,simply,0.3419
5843045,Parasite,fascinating subtlety cinematography,0.683,subtlety cinematography gorgeous,0.6799,subtlety cinematography,0.6689,cinematography gorgeous convey,0.6661,film lot fascinating,0.6243
5466435,Parasite,review movie,0.5637,intelectually advanced reviewer,0.5632,great review movie,0.5217,advanced reviewer,0.5215,review movie ithate,0.506
5371385,Parasite,watch home theatre,0.6999,movie watch home,0.6401,home theatre,0.6135,star good movie,0.598,definitely worth star,0.5843
9021610,Parasite,allegory parasite believe,0.5508,obvious allegory parasite,0.5447,allegory parasite,0.5365,interpret word parasite,0.5116,word parasite parasite,0.5032
5443657,Parasite,highly overrated film,0.779,overrated film performance,0.7415,overrated film,0.7411,highly overrated,0.6457,overrated,0.5717
5430121,Parasite,taek wife moongwang,0.4239,movie parasite,0.4151,unemployed poor kimki,0.4067,movie parasite direct,0.4032,rich girl park,0.3888
5459056,Parasite,thriller movieso parasite,0.5946,movieso parasite,0.554,job parasite,0.5322,parasite person use,0.5256,parasite person,0.5184
5494208,Parasite,film amazing stop,0.6771,film amazing,0.6379,good film amazing,0.6186,amazing stop read,0.5163,stop read watch,0.5136
5666328,Parasite,tell tale family,0.555,tale family,0.5097,tale family havenaught,0.4818,story movement power,0.4464,tell tale,0.4372
10150063,Parasite,good film parasite,0.5911,film parasite undoubtedly,0.5816,parasite undeniably film,0.5626,film parasite,0.5495,film decade extremely,0.46
5221615,Parasite,drag surprised film,0.6055,wash expectation ocean,0.5905,expect great twist,0.5653,surprised film start,0.5526,film start expect,0.5503
7059382,Parasite,director thriller moviesthe,0.5596,director thriller,0.5549,adrenalinefille suspense thriller,0.5503,suspense thriller director,0.542,master director thriller,0.5408
5242751,Parasite,meet kim family,0.4644,kim family poverty,0.4635,story kim family,0.4544,kim family consist,0.446,kim family,0.4405
7234772,Parasite,movie good bro,0.6778,movie good,0.6171,everybody love,0.4828,know everybody love,0.4758,movie,0.4198
6592142,Parasite,expect control quickly,0.5687,long expect control,0.5629,control quickly happen,0.5566,story read paper,0.5563,story roll,0.5422
6367820,Parasite,movie entertaining make,0.5319,consider notable film,0.4837,movie entertaining,0.4613,thing movie entertaining,0.459,notable film basically,0.4492
5128137,Parasite,suggest film lot,0.4792,suggest film,0.46,film social class,0.4417,title suggest film,0.4369,make film,0.4277
5492956,Parasite,film great genre,0.5991,genre film enjoy,0.5971,film enjoy different,0.5418,genre make,0.5401,hos favourite cinematic,0.5377
5441361,Parasite,movieeven art quality,0.6355,film definitely starsbut,0.5762,endpretty good film,0.5559,watchable movieeven art,0.5547,movieeven art,0.5333
7248036,Parasite,job criminal kill,0.5988,criminal kill innocent,0.5602,job criminal,0.5507,movie importantly moral,0.5369,boring movie,0.5222
5449521,Parasite,fuked movie long,0.558,idea exciting beginning,0.5367,fuked movie,0.5324,feel sick end,0.517,think idea exciting,0.5118
5699113,Parasite,korean filmmaker bong,0.6016,filmmaker bong joonho,0.5854,filmmaker bong,0.5536,film bong slyly,0.5444,film bong,0.5111
5834798,Parasite,movie foreign language,0.8083,expect movie foreign,0.6356,movie foreign,0.5919,foreign language make,0.5782,like moviethe story,0.5394
5526250,Parasite,south korean society,0.5639,korean society work,0.5567,korean society,0.5228,butcher south korean,0.4709,south korean nomenclature,0.4596
5680789,Parasite,oscar avoid spoiler,0.5793,movie super boring,0.5699,shock movie deserve,0.5273,watch movie week,0.4893,movie deserve oscar,0.4858
7706203,Parasite,able paint picture,0.5169,minute stick landing,0.516,paint picture vivid,0.5004,ho able paint,0.49,stick landing impossibility,0.4855
5893012,Parasite,oscar reward movie,0.5728,movie bad,0.5612,good review award,0.5216,review award suggest,0.5164,think oscar reward,0.5054
5443683,Parasite,chairthe movie great,0.6354,film throw comedy,0.6187,comedy sad madness,0.6139,edge chairthe movie,0.5898,chairthe movie,0.5654
9637900,Parasite,scene boy ki,0.5549,boy ki woo,0.4953,opening scene boy,0.4818,ki woo father,0.4602,scene father son,0.4501
5548502,Parasite,simply say parasite,0.5425,parasite layered subtle,0.5285,parasite create,0.5007,parasite create eerie,0.4902,parasite feel,0.4896
7698305,Parasite,south korean cinema,0.6555,korean cinema,0.6407,universal film abroad,0.6347,film abroad oscar,0.6245,abroad oscar,0.5984
5378293,Parasite,despicable poor family,0.3356,poor family behave,0.3273,place critic dumb,0.3213,meet rich family,0.3204,try say poor,0.3052
5078224,Parasite,good movie decade,0.6547,want movie great,0.63,movie decade,0.6184,wifi signal movie,0.5487,movie great start,0.5344
5656602,Parasite,movie write,0.5205,movie write act,0.4964,theme personal gain,0.4591,write act theme,0.4462,act theme personal,0.4436
7807522,Parasite,thriller ruthless ending,0.6509,psychological thriller ruthless,0.626,parasite true psychological,0.6137,thriller ruthless,0.6005,write direct parasite,0.6005
5495766,Parasite,hate movie like,0.4996,year good film,0.4899,film expect review,0.4765,film true hate,0.4475,hate movie,0.4376
5705423,Parasite,thoughtful movie destitute,0.705,movie destitute family,0.6784,movie destitute,0.64,original thoughtful movie,0.5721,destitute family opportunity,0.5599
6245828,Parasite,watch movie hear,0.6583,watch movie,0.6038,review normally movie,0.5936,movie hear,0.5745,watch read,0.567
5464187,Parasite,parasite film age,0.6288,parasite film,0.5671,film age,0.5668,film age fantastic,0.5651,age fantastic film,0.5379
5432176,Parasite,symphonic use montage,0.6171,film visual symphonic,0.5863,visual symphonic use,0.5302,use montage way,0.5204,use montage,0.5151
7607846,Parasite,movie fantastic dialogue,0.718,fantastic dialogue great,0.6467,dialogue great scene,0.6432,fantastic dialogue,0.6143,presence character great,0.5791
5398282,Parasite,cinema apprecite titanic,0.7777,apprecite titanic avenger,0.7325,titanic avenger,0.6982,steffany world cinema,0.635,world cinema apprecite,0.6341
5505938,Parasite,parasite awesome screenwriting,0.5988,surprise end parasite,0.587,parasite awesome,0.5794,want spoil parasite,0.573,end parasite wish,0.5662
8138018,Parasite,movie recommend year,0.5682,movie recommend,0.5533,netflix able movie,0.5477,able movie recommend,0.5421,award filmwatch burn,0.5366
